question_id,question_text,is_multi_answer,choice_1_text,choice_1_is_correct,choice_2_text,choice_2_is_correct,choice_3_text,choice_3_is_correct,choice_4_text,choice_4_is_correct,choice_5_text,choice_5_is_correct,choice_6_text,choice_6_is_correct,explanation,reference_links,tags,last_reviewed
DOP-C02-Q278,"ある企業では、セキュリティチームと DevOps チームが管理する AWS Organizations で組織を使用しています。両チームとも AWS IAM Identity Center を使用してアカウントにアクセスします。

各チームに専用のグループが作成されています。DevOps チームのグループには、DevOps という名前の権限セットが割り当てられています。権限セットには、AdministratorAccess 管理 IAM ポリシーがアタッチされています。権限セットは、組織内のすべてのアカウントに適用されています。

セキュリティチームは、DevOps チームが組織の管理アカウントで IAM Identity Center にアクセスできないようにしたいと考えています。セキュリティチームは、次の SCP を組織のルートにアタッチしました。

ポリシーを実装した後、セキュリティチームは DevOps チームが引き続き IAM Identity Center にアクセスできることを発見しました。

{
    ""Version"": ""2012-10-17"",
    ""Statement"": [
        {
            ""Sid"": ""DenyIAMIdentityCenter"",
            ""Effect"": ""Deny"",
            ""Action"": [
                ""sso:*"",
                ""sso-directory:*""
            ],
            ""Resource"": ""*"",
            ""Condition"": {
                ""ArnLike"": {
                    ""aws:PrincipalARN"": [
                        ""arn:aws:iam::*:role/AWSReservedSSO_DevOps_*""
                    ]
                }
            }
        }
    ]
}

どの解決策が問題を解決しますか。",FALSE,組織の管理アカウントで新しいOUを作成します。組織の管理アカウントを新しいOUに移動します。SCPを組織のルートからデタッチします。SCPを新しいOUにアタッチします。,FALSE,組織の管理アカウントで、DevOps チームのグループロールの ARN への SCP 条件参照を更新し、組織の管理アカウントの AWS アカウント ID を含めます。,FALSE,IAM Identity Center で新しい権限セットを作成します。割り当てられたポリシーにフルアクセス権限が付与されていることを確認し、sso:* アクションと sso-directory:* アクションへの権限を明示的に拒否します。組織の管理アカウントで、DevOps チームのグループロールに割り当てられた権限セットを更新します。SCP を削除します。,TRUE,IAM Identity Center で、DevOps 権限セットを更新します。割り当てられたポリシーにフルアクセス権限が付与されていることを確認し、sso:* アクションと sso-directory:* アクションへの権限を明示的に拒否します。Deny ステートメントに、aws:SourceAccount グローバル条件コンテキストキーと組織の管理アカウント IDelete を比較する StringEquals 条件を追加します。,FALSE,,,,,"正解：C

理由：

SCP は管理アカウントには適用されません。（組織の管理アカウントは SCP の影響外）
そのため、ルートに付けた「sso:* を Deny」の SCP では、管理アカウントでのアクセスを止められません。

管理アカウントだけで DevOps を制限するには、IAM Identity Center の権限セットで明示的 Deny を入れ、その権限セットを管理アカウントの割り当てに使うのが適切です（C）。

A：管理アカウントは OU に移せない／SCP でも解決しない

B：SCP 条件を直しても、そもそも管理アカウントには効かない

D：既存の DevOps 権限セットを全アカウントで Deny させる恐れ＋aws:SourceAccount は文脈不適切

したがって、管理アカウント専用の権限セットで sso 系アクションを明示的に拒否する C が正解です。",,,2025-11-21
DOP-C02-Q279,"Amazon EC2 Auto Scaling グループは、AMI から作成された EC2 インスタンスを管理します。AMI には AWS Systems Manager エージェントがインストールされています。EC2 インスタンスが Auto Scaling グループに起動されると、EC2 インスタンスにタグが適用されます。Auto

Scaling グループによって起動される EC2 インスタンスには、適切なオペレーティングシステム設定が必要です。

これらの要件を満たすソリューションはどれですか？",FALSE,必要なインスタンス構成を設定するSystems Manager Run Commandドキュメントを作成します。EC2インスタンスが最新のパッチに準拠していない場合にRun Commandドキュメントを呼び出すようにSystems Manager Complianceを設定します。,FALSE,Systems ManagerコマンドドキュメントにリンクするSystems Manager State Managerの関連付けを作成します。すぐに実行されるタグクエリを作成します。,TRUE,必要なインスタンス構成を指定するSystems Manager Run Commandタスクを作成します。Systems Manager Maintenance Windowsで、毎日実行されるメンテナンスウィンドウを作成します。メンテナンスウィンドウにRun Commandタスクを登録します。ターゲットを指定します。,FALSE,Auto Scalingグループが適用するタグと同じタグを使用するSystems Manager Patch Managerパッチベースラインとパッチグループを作成します。パッチグループをパッチベースラインに登録します。インスタンスにパッチを適用するためのSystems Managerコマンドドキュメントを定義します。Systems Manager Run Commandを使用してドキュメントを呼び出します。,FALSE,,,,,"正解：B

State Manager の関連付けを作成し、対象をASGが付与するタグで指定。

関連付けで **SSM ドキュメント（Run Command ドキュメント）を実行し、「すぐに実行」**を有効化。
→ 新規起動インスタンスはタグ付与後に自動で拾われ、必要な OS 設定が即時適用されます。

A/D：パッチ準拠・Patch Manager が主目的で要件と不一致。
C：メンテナンスウィンドウは定期実行で、起動直後の適用が遅れる。",,,2025-11-21
DOP-C02-Q280,"ある会社では、AWS Organizations を使用して AWS アカウントを管理しています。組織のルートには、Department という子 OU があります。Department OU には、Engineering という子 OU があります。デフォルトの FullAWSAccess ポリシーは、ルート、Department OU、および Engineering OU にアタッチされています。

この会社では、Engineering OU に多くの AWS アカウントがあります。各アカウントには、AdministratorAccess IAM ポリシーがアタッチされた管理 IAM ロールがあります。デフォルトの FullAWSAccessPolicy も各アカウントにアタッチされています。DevOps

エンジニアは、Department OU から FullAWSAccess ポリシーを削除する予定です。DevOps エンジニアは、すべての Amazon EC2 API 操作に対する Allow ステートメントを含むポリシーにポリシーを置き換えます。

この変更の結果、管理 1AM ロールのアクセス許可はどうなりますか?",FALSE,すべてのリソースに対するすべての API アクションが許可されます。,FALSE,EC2 リソースに対するすべての API アクションは許可されます。その他の API アクションはすべて拒否されます。,TRUE,すべてのリソースに対するすべての API アクションが拒否されます。,FALSE,EC2 リソースに対するすべての API アクションは拒否されます。その他の API アクションはすべて許可されます。,FALSE,,,,,"正解：B

SCP は「許可の上限」。
Department OU に EC2 のみ Allow の SCP を付けると、階層（Root/Engineering/Accountの FullAWSAccess）で許可されていても、Department の許可範囲（EC2 のみ）でフィルタされます。
結果、AdministratorAccess を持つ管理ロールでも EC2 以外は拒否 され、EC2 の全 API は許可されます。",,,2025-11-21
DOP-C02-Q281,"ある企業はAWS OrganizationsでAWSアカウントを管理しています。Amazon CloudWatch Logsのデータを専用のAWSアカウントのAmazon S3バケットに送信するソリューションが必要です。このソリューションは、既存および将来のすべてのCloudWatch Logsロググループをサポートする必要があります。

これらの要件を満たすソリューションはどれでしょうか？",FALSE,組織のバックアップポリシーを有効にして、すべてのロググループを専用のS3バケットにバックアップします。会社に属するすべてのアカウントからのアクセスを許可するS3バケットポリシーを追加します。,FALSE,AWS Backup でバックアッププランを作成します。専用の S3 バケットをバックアップボールトとして指定します。すべての CloudWatch Logs ロググループリソースをバックアッププランに割り当てます。会社に属するすべてのアカウントに対して、バックアッププランにリソース割り当てを作成します。,FALSE,AWS Backup でバックアッププランを作成します。専用の S3 バケットをバックアップボールトとして指定します。既存のすべてのロググループをバックアッププランに割り当てます。会社に属するすべてのアカウントに対して、バックアッププランにリソース割り当てを作成します。ロググループをバックアッププランに割り当てるための AWS Systems Manager Automation ランブックを作成します。すべての非準拠ロググループに対して自動修復アクションを実行する AWS Config ルールを作成します。このランブックをルールのターゲットとして指定します。,FALSE,専用のAWSアカウントに、CloudWatch Logsの送信先とAmazon Kinesis Data Firehoseの配信ストリームを作成します。配信ストリームの送信先としてS3バケットを指定します。すべてのアカウントの既存のロググループすべてに対してサブスクリプションフィルターを作成します。CloudWatch LogsのPutSubscriptionFilter APIオペレーションを呼び出すAWS Lambda関数を作成します。CreateLogGroupイベントが発生したときにLambda関数を呼び出すAmazon EventBridgeルールを作成します。,TRUE,,,,,"答え：D

要件を整理すると：
すべてのアカウントの CloudWatch Logs を専用アカウントの S3 バケットへ集約したい
既存のロググループだけでなく、今後新しく作られるロググループも自動で対象にしたい
これを満たすのが D の構成です。

D の構成ポイント
専用アカウントに CloudWatch Logs の送信先 (Destination) を作成
その送信先のターゲットとして Kinesis Data Firehose 配信ストリームを設定
Firehose の出力先として 専用アカウント内の S3 バケットを指定
→ これで「ログ → Logs サブスクリプション → Firehose → S3」の経路ができる
すべての既存ロググループに対して サブスクリプションフィルターを作成し、
上記 Logs Destination / Firehose に送信
さらに、
CreateLogGroup イベントをトリガーにする EventBridge ルール
そのルールから呼び出される Lambda 関数が PutSubscriptionFilter を実行
→ 新しいロググループが作られるたびに、自動で同じ送信先へのサブスクリプションフィルターが設定される
これにより、
既存＋今後作成される すべての CloudWatch Logs ロググループのデータを、専用アカウントの S3 バケットに集約できるので、要件を完全に満たします。

他の選択肢が不適な理由（ざっくり）
A / B / C：
いずれも AWS Backup / backup ポリシーベースの案ですが、
CloudWatch Logs の「リアルタイム/継続的なログ転送」ではなく「バックアップイメージ」を取る発想
Backup Vault と S3 バケットは別物であり、「専用 S3 バケットにログを送る」という要件とズレている
したがって、正解は D です。
",,,2025-11-21
DOP-C02-Q282,"DevOpsエンジニアは、AWS Fargate上のAmazon Elastic Container Service（Amazon ECS）クラスターで実行されるJavaベースのアプリケーションを管理しています。このアプリケーションには自動スケーリングが設定されていません。DevOps

エンジニアは、Java仮想マシン（JVM）のスレッド数がアプリケーションのスケーリングタイミングを判断する上で優れた指標であると判断しました。アプリケーションはポート8080で顧客トラフィックを処理し、ポート9404でJVMメトリクスを提供しています。

最近、アプリケーションの利用が増加しています。DevOpsエンジニアは、このアプリケーションの自動スケーリングを設定する必要があります。

これらの要件を満たし、運用オーバーヘッドが最も少ないソリューションはどれですか？（2つ選択してください。）",TRUE,Amazon CloudWatch エージェントをコンテナサイドカーとしてデプロイします。CloudWatch エージェントを設定して、ポート 9404 から JVM メトリクスを取得します。JVM スレッド数メトリクスに CloudWatch アラームを作成し、アプリケーションをスケールします。Fargate にステップスケーリングポリシーを追加し、CloudWatch アラームに基づいてスケールアップおよびスケールダウンします。,TRUE,Amazon CloudWatch エージェントをコンテナサイドカーとしてデプロイします。CloudWatch エージェントの CloudWatch ロググループに、JVM スレッド数メトリクスのメトリクスフィルターを設定します。Fargate にターゲット追跡ポリシーを追加します。メトリクスフィルターから、スケールターゲットとしてメトリクスを選択します。,FALSE,Amazon Managed Service for Prometheus ワークスペースを作成します。AWS Distro for OpenTelemetry をコンテナサイドカーとしてデプロイし、ポート 9404 から JVM メトリクスを Prometheus ワークスペースに公開します。ワークスペースのルールを設定し、JVM スレッド数メトリクスを使用してアプリケーションをスケーリングします。Fargate にステップスケーリングポリシーを追加します。スケールアップとスケールダウンに使用する Prometheus ルールを選択します。,FALSE,Amazon Managed Service for Prometheus ワークスペースを作成します。AWS Distro for OpenTelemetry をコンテナサイドカーとしてデプロイし、ポート 9404 から JVM メトリクスを取得し、Prometheus ワークスペースに公開します。Fargate にターゲット追跡ポリシーを追加します。スケールターゲットとして Prometheus メトリクスを選択します。,TRUE,,,,,"答え：A と D

A. CloudWatch エージェント（Prometheus対応）＋ CloudWatch アラーム＋ステップスケーリング

Fargate タスクに CloudWatch エージェントをサイドカーとして入れ、
ポート 9404 の JVM メトリクスをスクレイプして CloudWatch カスタムメトリクスとして送信。
その中の「JVM スレッド数」メトリクスに対して CloudWatch アラームを作成。
ECS サービス（Fargate）に ステップスケーリングポリシーを設定して、
そのアラームに応じてタスク数を増減。
→ CloudWatch + ECS Service Auto Scaling の 標準的な構成で、追加部品も少なく運用オーバーヘッドが小さい。

D. Amazon Managed Service for Prometheus（AMP）＋ ADOT サイドカー＋ターゲット追跡スケーリング
Amazon Managed Service for Prometheus ワークスペースを作成。
AWS Distro for OpenTelemetry（ADOT） をサイドカーとしてデプロイし、
ポート 9404 から JVM メトリクスを取得して AMP に送信。
ECS/Fargate のオートスケーリングに ターゲット追跡ポリシーを設定し、
Prometheus メトリクスを直接スケールターゲットとして指定。
→ Prometheus ベースのメトリクスをそのままスケーリングに利用でき、
CloudWatch アラームを個別に作って管理する必要がなく、
メトリクス駆動のスケーリングをシンプルに運用できる。

他の選択肢がダメな理由（ざっくり）
B：ログ → メトリクスフィルタ → メトリクス という経路は遠回りで、
CloudWatch エージェントはメトリクスを直接送れるのに、わざわざ Logs＋フィルタを挟んでおり、
オペレーションが複雑になる。
C：Prometheus の「ルール」をそのままステップスケーリングに使う、という形は想定されておらず、
AMP 連携では ターゲット追跡で Prometheus メトリクスを使うのが筋。
その意味で C の構成は不自然かつ運用負荷も高い。
なので、このシナリオで
「要件を満たし、かつ運用オーバーヘッドが最も少ない」のは A と D になります。",,,2025-11-21
DOP-C02-Q283,"ある企業には、単一のAWSリージョンで実行されるアプリケーションがあります。このアプリケーションはAmazon Elastic Kubernetes Service (Amazon EKS) クラスター上で実行され、Amazon Aurora MySQLクラスターに接続します。アプリケーションはAWS CodeBuildプロジェクトで構築されています。コンテナイメージはAmazon Elastic Container Registry (Amazon ECR) に公開されています。

この企業は、コンテナイメージとデータベースのアプリケーションの状態を別のリージョンに複製する必要があります。

これらの要件を最も運用効率の高い方法で満たすソリューションはどれでしょうか？",FALSE,ECR コンテナイメージが格納されているバケットで Amazon S3 クロスリージョンレプリケーション (CRR) を有効にします。Kubernetes デプロイメントファイルでコンテナイメージの新しい S3 バケットオブジェクト URL を参照し、2 番目のリージョンの EKS クラスターにアプリケーションをデプロイします。2 番目のリージョンにクロスリージョン Aurora レプリカを設定します。クロスリージョン Aurora レプリカのエンドポイントを使用するように、新しいアプリケーションデプロイメントを設定します。,FALSE,ECR リポジトリへのイメージプッシュに反応する Amazon EventBridge ルールを作成します。EventBridge ルールを設定して、AWS Lambda 関数を呼び出してイメージを 2 番目のリージョンの新しい ECR リポジトリにレプリケートします。Kubernetes デプロイメントファイルで新しい ECR リポジトリを参照することにより、アプリケーションを 2 番目のリージョンの EKS クラスターにデプロイします。2 番目のリージョンにクロスリージョン Aurora レプリカを設定します。クロスリージョン Aurora レプリカのエンドポイントを使用するように、新しいアプリケーションのデプロイを設定します。,FALSE,クロスリージョンレプリケーションをオンにして、ECRリポジトリを2つ目のリージョンに複製します。Kubernetesデプロイメントファイルで新しいECRリポジトリを参照し、2つ目のリージョンのEKSクラスターにアプリケーションをデプロイします。最初のリージョンと2つ目のリージョンのクラスターを使用してAuroraグローバルデータベースを設定します。Auroraグローバルデータベース内の2つ目のリージョンのクラスターのエンドポイントを使用するように、新しいアプリケーションのデプロイメントを設定します。,TRUE,CodeBuild プロジェクトを設定し、コンテナイメージを 2 番目のリージョンの ECR リポジトリにもプッシュします。Kubernetes デプロイメントファイルで新しい ECR リポジトリを参照することで、アプリケーションを 2 番目のリージョンの EKS クラスターにデプロイします。2 番目のリージョンの Aurora MySQL クラスターを、最初のリージョンの Aurora MySQL クラスターからのバイナリログレプリケーションのターゲットとして設定します。新しいアプリケーションのデプロイメントを、2 番目のリージョンのクラスターのエンドポイントを使用するように設定してください。,FALSE,,,,,"正解：C
理由

ECRはリポジトリ単位でのクロスリージョン・レプリケーション機能を提供しており、プッシュされた新イメージを自動で他リージョンのECRへ複製できます。運用オーバーヘッド最小。

データベースは Aurora Global Database を使うのがマネージドで最も効率的（低RPO/低RTO、リージョン間レプリケーションをサービスが管理）。

したがって、コンテナイメージはECRのCRR、DBはAurora Global DBで2リージョン目にクラスターを持たせ、そのエンドポイントをEKSデプロイで参照する C が要件と「運用効率の高さ」を同時に満たします。

他選択肢が劣る理由
A：ECRは内部的にS3を使うが、S3バケットURLでコンテナを参照する設計ではない。ECRのCRRを使うべき。
B：EventBridge→Lambdaで自前レプリケーションは保守コスト増。ECR標準機能のCRRがある。
D：CodeBuildから二重プッシュ＋binlogレプリケーションは構築/運用が重く、Aurora Global Databaseの方がマネージドでシンプル。",,,2025-11-21
DOP-C02-Q284,"ある企業が、AWS Lambda関数を用いてデータを処理するサーバーレスアプリケーションを構築しています。BeginResponse

Lambda関数は、特定のアプリケーションイベントに応じてデータを初期化します。この企業は、BeginResponse Lambda関数の実行後に多数のLambda関数が呼び出されるようにする必要があります。各Lambda関数は並列に呼び出され、BeginResponse Lambda関数の出力のみに依存します。各Lambda関数には、呼び出しの再試行ロジックがあり、データを失うことなく同時実行性を微調整できる必要があります。

これらの要件を最も効率的に満たすソリューションはどれでしょうか？",FALSE,Amazon Simple Notification Service (Amazon SNS) トピックを作成します。BeginResponse Lambda 関数を変更し、BeginResponse Lambda 関数の実行が完了する前に SNS トピックにパブリッシュするようにします。BeginResponse Lambda 関数の実行後に呼び出す必要があるすべての Lambda 関数を SNS トピックにサブスクライブします。新しい Lambda 関数も SNS トピックにサブスクライブします。,FALSE,BeginResponse Lambda関数の実行後に実行する必要がある各Lambda関数に対して、Amazon Simple Queue Service (Amazon SQS) キューを作成します。各Lambda関数を専用のSQSキューにサブスクライブします。Amazon Simple Notification Service (Amazon SNS) トピックを作成します。各SQSキューをSNSトピックにサブスクライブします。BeginResponse関数を変更し、実行完了時にSNSトピックにパブリッシュするようにします。,TRUE,BeginResponse Lambda関数の実行後に実行する必要がある各Lambda関数に対して、Amazon Simple Queue Service (Amazon SQS) キューを作成します。Lambda関数をSQSキューにサブスクライブします。各SQSキューに対してAmazon Simple Notification Service (Amazon SNS) トピックを作成します。SQSキューをSNSトピックにサブスクライブします。BeginResponse関数を変更し、関数の実行が終了したらSNSトピックにパブリッシュするようにします。,FALSE,AWS Step Functions 標準ワークフローを作成します。ワークフロー内の状態を設定し、Lambda 関数を順番に呼び出します。Amazon Simple Notification Service (Amazon SNS) トピックを作成します。BeginResponse Lambda 関数を変更し、Lambda 関数の実行が完了する前に SNS トピックにパブリッシュするようにします。SNS トピックにサブスクライブし、Step Functions ワークフローを呼び出す新しい Lambda 関数を作成します。,FALSE,,,,,"正解：B

理由

要件は「BeginResponse の出力を元に“多数のLambdaを並列起動”」「各Lambdaで再試行でき」「データ損失なし」「同時実行性を微調整」。

これには SNS→SQS fan-out が最適解。

SNS：BeginResponse の1回の publish を、複数の宛先に扇状配信（新しい関数の追加もSQSをサブスクするだけ）。

SQS（各関数専用キュー）：永続化・可視性タイムアウト・再試行/リドライブ(DLQ)・バッチサイズ/最大同時メッセージ取得などで関数ごとの処理速度や並列度を細かく制御可能。

Lambda×SQS イベントソース：関数側はポーリング駆動で自動スケールし、失敗時は再試行・DLQでデータ損失を防止。

他選択肢が劣る理由

A（SNS→Lambda直）：永続キューがなく、強い耐久性/細かな並列制御や失敗時の確実な再処理は関数側の実装・設定に依存し運用負荷増。

C：各SQSに対して個別にSNSトピックを作るのは冗長で運用負荷が高い（単一SNS→複数SQSで十分）。

D（Step Functions標準＋SNS）：標準ワークフローは順次実行が基本で要件の並列大量ファンアウトには過剰かつ不適。Parallelステートで並列化は可能だが、大量の動的分岐やスループット制御/リトライ耐久性はSQSの方が運用効率が高い。",,,2025-11-21
DOP-C02-Q285,ある企業は、複数のAWSリージョンにまたがってグローバルに展開されている製品を運用しています。同社のDevOpsチームは、製品をサポートするAPIをAmazon API Gatewayでデプロイする必要があります 。APIは冗長化してデプロイする必要があります。デプロイは、各拠点から独立した可用性を提供する必要があります。また、カスタムドメインURLに応答し、APIユーザーリクエストのパフォーマンスを最適化する必要があります。 これらの要件を満たすソリューションはどれでしょうか？,FALSE,us-east-1 リージョンに API Gateway エッジ最適化 API エンドポイントをデプロイします。API 用の API Gateway カスタムドメインを作成します。API のカスタムドメインに対して、地理的近接性ルーティングポリシーを設定した Amazon Route 53 レコードセットを作成します。地理的バイアスを最大値まで増加します。,FALSE,us-east-1 リージョンに API Gateway リージョナル API エンドポイントをデプロイします。API Gateway API をパブリック Application Load Balancer (ALB) に統合します。AWS Global Accelerator 標準アクセラレータを作成します。エンドポイントを AL に関連付けます。カスタムドメイン名をアクセラレータに割り当てられた DNS 名にポイントする Amazon Route 53 エイリアスレコードセットを作成します。,FALSE,会社の製品がデプロイされているすべてのAWSリージョンに、API GatewayのリージョナルAPIエンドポイントをデプロイします。デプロイされたAPI Gateway API用に、各リージョンにAPI Gatewayカスタムドメインを作成します。デプロイされたすべてのAPI Gatewayカスタムドメインに対して、レイテンシールーティングポリシーを持つAmazon Route 53レコードセットを作成します。,TRUE,us-east-1 リージョンに API Gateway エッジ最適化 API エンドポイントをデプロイします。Amazon CloudFront ディストリビューションを作成します。CloudFront ディストリビューションを代替ドメイン名で設定します。API Gateway 呼び出し URL をオリジンドメインとして指定します。シンプルなルーティングポリシーを使用して Amazon Route 53 エイリアスレコードセットを作成します。ルーティングポリシーを CloudFront ディストリビューションのドメイン名に指定します。,FALSE,,,,,"正解：C

理由

各リージョンに API Gateway（Regional） をデプロイし、Route 53 のレイテンシー・ルーティングで各拠点へ誘導するのが、可用性（リージョン独立の冗長化）と性能最適化（最も遅延の小さいリージョンへ誘導）を同時に満たす最も運用効率の高い構成。

各リージョンで API Gateway カスタムドメインを作成し、それらに対して Route 53 エイリアス + Latency policy を構成することで、単一のカスタムURLでグローバル配信＆冗長化が実現。

他案が不適な理由

A / D：単一リージョン（us-east-1）依存。CloudFront/エッジ最適化で遅延は改善できても、リージョン障害時に独立可用性を提供できない。

B：単一リージョン依存のまま。さらに API Gateway を ALB へ統合＋Global Accelerator は冗長性/独立可用性の要件を満たしにくく、設計も冗長。",,,2025-11-21
DOP-C02-Q286,"DevOpsエンジニアはAWS CodeBuildを使用してソフトウェアパッケージを頻繁に作成しています。CodeBuildプロジェクトでは、DevOpsエンジニアが複数のビルドで使用できる大規模なDockerイメージをビルドします。DevOps

エンジニアは、ビルドのパフォーマンスを向上させ、コストを最小限に抑えたいと考えています。

これらの要件を満たすソリューションはどれでしょうか？",FALSE,DockerイメージをAmazon Elastic Container Registry（Amazon ECR）リポジトリに保存します。CodeBuild用のローカルDockerレイヤーキャッシュを実装します。,TRUE,複数のビルドホストで利用可能なAmazon S3バケットにDockerイメージをキャッシュします。S3ライフサイクルポリシーを使用してキャッシュを期限切れにします。,FALSE,DockerイメージをAmazon Elastic Container Registry（Amazon ECR）リポジトリに保存します。CodeBuildプロジェクトのランタイム設定を変更して、常に最新のイメージバージョンを使用するようにします。,FALSE,キャッシュされた Docker イメージを含むカスタム AMI を作成します。CodeBuild ビルドで、カスタム AMI から Amazon EC2 インスタンスを起動します。,FALSE,,,,,"正解：A

理由

CodeBuildはローカルキャッシュをサポートし、特にDocker layer cacheを有効化するとレイヤの再利用でビルド時間を大幅短縮できます（同一ホスト再利用時に効果大）。

生成した大きなDockerイメージはECRに保存しておくのが標準ベストプラクティス。プル/プッシュが高速・安価で、複数プロジェクトから共用可能。

他案が劣る理由

B：S3キャッシュはファイル用途。Dockerレイヤのキャッシュとしては非効率・非標準。

C：ECRに保存して“常に最新を使う”だけでは、ビルド時間短縮の本質（レイヤ再利用）に寄与しない。

D：CodeBuildはカスタムAMI起動の運用が前提ではない（マネージド環境）。管理コスト増・非推奨パターン。",,,2025-11-21
DOP-C02-Q287,"大企業が最近、中小企業を買収しました。大企業は、AWS Organizations内の既存の組織に中小企業を新しいOUとして参加させるよう招待しました。DevOps

エンジニアは、中小企業が自社のアプリケーションワークロード用にt3.small Amazon EC2インスタンスタイプを起動する必要があると判断しました。中小企業は、インスタンスを米国ベースのAWSリージョン内にのみ展開する必要があります。DevOps

エンジニアは、中小企業が必要なインスタンスタイプのみを起動できるように、中小企業の新しいOUでSCPを使用する必要があります。

これらの要件を満たすソリューションはどれでしょうか？",FALSE,"ec2:InstanceType 条件が t3.small と等しくない場合、
すべての EC2 インスタンスリソースに対して ec2:RunInstances アクションを拒否するステートメントを設定します。また、aws:RequestedRegion 条件が us-* と等しくない場合、すべての EC2 インスタンスリソースに対して ec2:RunInstances アクションを拒否する別のステートメントを設定します。",TRUE,"ec2:InstanceType 条件が t3.small と等しくない場合に、すべての EC2 インスタンスリソースに対して ec2
:RunInstances アクションを許可するステートメントを設定します。また、aws:RequestedRegion 条件が us-* と等しくない場合に、すべての EC2 インスタンスリソースに対して ec2:RunInstances アクションを許可するステートメントも設定します。",FALSE,"ec2:InstanceType 条件が t3.small に等しい場合、すべての EC2
インスタンスリソースに対して ec2:RunInstances アクションを拒否するステートメントを設定します。また、aws:RequestedRegion 条件が us-* に等しい場合、すべての EC2 インスタンスリソースに対して ec2:RunInstances アクションを拒否する別のステートメントを設定します。",FALSE,"ec2:InstanceType 条件が t3.small に等しい場合に、
すべての EC2 インスタンスリソースに対して ec2:RunInstances アクションを許可するステートメントを設定します。また、aws:RequestedRegion 条件が us-* に等しい場合に、すべての EC2 インスタンスリソースに対して ec2:RunInstances アクションを許可するステートメントも設定します。",FALSE,,,,,"正解：A

理由

SCPで制限したいときは、明示的 Deny を条件付きで書くのがベストプラクティス。

ec2:RunInstances を ec2:InstanceType != t3.small の場合に Deny することで、t3.small 以外の起動を封じる。

併せて aws:RequestedRegion != us-* の場合に Deny することで、USリージョン（us-*）以外での起動を封じる。

B/D は Allow 記述のみで 制限にならない（SCPは最大許可の上限であり、Allow だけでは他を自動で拒否しない）。

C は条件が逆で、t3.small と USリージョンを拒否してしまう。",,,2025-11-21
DOP-C02-Q288,"DevOps チームは、アプリケーションのインフラストラクチャを管理しています。このアプリケーションは、Amazon Simple Queue Service (Amazon SQS) キューからのアイテムを処理するために、長時間実行プロセスを使用しています。このアプリケーションは Auto Scaling グループにデプロイされています。

最近、このアプリケーションで、アイテムの処理に大幅に時間がかかる問題が発生しました。キューが想定サイズを超えたため、さまざまなビジネスプロセスが正常に機能しなくなりました。アプリケーションはすべてのログをサードパーティツールに記録します。

チームは現在、アラートに使用する Amazon Simple Notification Service (Amazon SNS) トピックをサブスクライブしています。キューが想定サイズを超えた場合、チームにアラートを送信する必要があります。

これらの要件を最も効率的に満たすソリューションはどれでしょうか？",FALSE,Amazon CloudWatch メトリクスアラームを作成し、周期を 1 時間に設定し、Static しきい値を設定します。このアラームは、 approximateNumberOfMessagesDelayed メトリクスの平均が期待値を超えた場合に通知されます。SNS トピックに通知するようにアラームを設定します。,FALSE,1時間の周期と静的しきい値を設定したAmazon CloudWatchメトリクスアラームを作成し、approximateNumberOfMessagesVisibleメトリクスの合計が期待値を超えた場合にアラームを発報します。SNSトピックに通知するようにアラームを設定します。,TRUE,SQSキュー属性値「approximateNumberOfMessages」を取得し、その値を新しいCloudWatchカスタムメトリクスとしてパブリッシュするAWS Lambda関数を作成します。5分ごとに実行するようにスケジュールされ、このLambda関数を呼び出すAmazon EventBridgeルールを作成します。新しいカスタムメトリクスの合計が期待値を超えた場合にアラームを発報する、1時間の周期と静的しきい値を設定したCloudWatchメトリクスアラームを設定します。,FALSE,SQSキュー属性「approximateNumberOfMessagesDelayed」をチェックし、その値を関数内で定義された想定サイズと比較するAWS Lambda関数を作成します。5分ごとに実行するようにスケジュールされ、Lambda関数を呼び出すAmazon EventBridgeルールを作成します。SQSキュー属性「approximateNumberOfMessagesDelayed」が想定サイズを超えた場合、SNSトピックに通知を送信します。,FALSE,,,,,"正解：B

理由

監視したいのは「想定よりキューが溜まっている（バックログ）」状況。SQS の標準メトリクスでは ApproximateNumberOfMessagesVisible（取得可能＝未処理メッセージ数）が最も直接的です。これに CloudWatch アラームを設定し、しきい値超過で既存の SNS トピックへ通知すれば要件を満たします。

A の ApproximateNumberOfMessagesDelayed は DelaySeconds により遅延状態のメッセージ数で、バックログ指標としては不適切。

C / D は Lambda と EventBridge でメトリクス作成/比較を行っており、SQS には標準メトリクスがあるため不要な運用負荷になります。",,,2025-11-21
